     0.921807284E-04     0.136347703E-04     0.139490537E+05
     0.926427862E-04     0.137716143E-04     0.138912327E+05
     0.931071601E-04     0.139098311E-04     0.138334775E+05
     0.935738617E-04     0.140494345E-04     0.137757936E+05
     0.940429026E-04     0.141904384E-04     0.137181861E+05
     0.945142946E-04     0.143328570E-04     0.136606603E+05
     0.949880495E-04     0.144767043E-04     0.136032212E+05
     0.954641791E-04     0.146219946E-04     0.135458736E+05
     0.959426952E-04     0.147687426E-04     0.134886223E+05
     0.964236100E-04     0.149169627E-04     0.134314719E+05
     0.969069354E-04     0.150666698E-04     0.133744269E+05
     0.973926834E-04     0.152178787E-04     0.133174917E+05
     0.978808663E-04     0.153706046E-04     0.132606705E+05
     0.983714961E-04     0.155248625E-04     0.132039676E+05
     0.988645853E-04     0.156806680E-04     0.131473869E+05
     0.993601461E-04     0.158380364E-04     0.130909324E+05
     0.998581909E-04     0.159969835E-04     0.130346079E+05
     0.100358732E-03     0.161575251E-04     0.129784171E+05
     0.100861782E-03     0.163196772E-04     0.129223636E+05
     0.101367354E-03     0.164834560E-04     0.128664509E+05
     0.101875460E-03     0.166488777E-04     0.128106824E+05
     0.102386113E-03     0.168159588E-04     0.127550614E+05
     0.102899326E-03     0.169847160E-04     0.126995911E+05
     0.103415111E-03     0.171551660E-04     0.126442746E+05
     0.103933481E-03     0.173273259E-04     0.125891149E+05
     0.104454450E-03     0.175012128E-04     0.125341150E+05
     0.104978030E-03     0.176768440E-04     0.124792775E+05
     0.105504234E-03     0.178542369E-04     0.124246054E+05
     0.106033077E-03     0.180334093E-04     0.123701012E+05
     0.106564570E-03     0.182143790E-04     0.123157676E+05
     0.107098727E-03     0.183971640E-04     0.122616069E+05
     0.107635561E-03     0.185817826E-04     0.122076216E+05
     0.108175087E-03     0.187682530E-04     0.121538140E+05
     0.108717317E-03     0.189565939E-04     0.121001863E+05
     0.109262265E-03     0.191468240E-04     0.120467408E+05
     0.109809944E-03     0.193389622E-04     0.119934794E+05
     0.110360369E-03     0.195330278E-04     0.119404043E+05
     0.110913552E-03     0.197290399E-04     0.118875173E+05
     0.111469509E-03     0.199270182E-04     0.118348203E+05
     0.112028252E-03     0.201269823E-04     0.117823151E+05
     0.112589796E-03     0.203289522E-04     0.117300034E+05
     0.113154155E-03     0.205329479E-04     0.116778869E+05
     0.113721342E-03     0.207389897E-04     0.116259673E+05
     0.114291373E-03     0.209470983E-04     0.115742459E+05
     0.114864261E-03     0.211572942E-04     0.115227243E+05
     0.115440020E-03     0.213695985E-04     0.114714040E+05
     0.116018666E-03     0.215840322E-04     0.114202862E+05
     0.116600212E-03     0.218006167E-04     0.113693722E+05
     0.117184673E-03     0.220193736E-04     0.113186633E+05
     0.117772063E-03     0.222403246E-04     0.112681606E+05
     0.118362398E-03     0.224634918E-04     0.112178652E+05
     0.118955692E-03     0.226888973E-04     0.111677783E+05
     0.119551960E-03     0.229165636E-04     0.111179008E+05
     0.120151217E-03     0.231465133E-04     0.110682337E+05
     0.120753477E-03     0.233787694E-04     0.110187778E+05
     0.121358757E-03     0.236133550E-04     0.109695341E+05
     0.121967070E-03     0.238502933E-04     0.109205034E+05
     0.122578432E-03     0.240896081E-04     0.108716863E+05
     0.123192859E-03     0.243313231E-04     0.108230837E+05
     0.123810366E-03     0.245754623E-04     0.107746962E+05
     0.124430968E-03     0.248220502E-04     0.107265244E+05
     0.125054681E-03     0.250711111E-04     0.106785689E+05
     0.125681520E-03     0.253226700E-04     0.106308302E+05
     0.126311501E-03     0.255767518E-04     0.105833089E+05
     0.126944640E-03     0.258333818E-04     0.105360054E+05
     0.127580953E-03     0.260925857E-04     0.104889200E+05
     0.128220455E-03     0.263543891E-04     0.104420533E+05
     0.128863163E-03     0.266188181E-04     0.103954054E+05
     0.129509092E-03     0.268858991E-04     0.103489768E+05
     0.130158259E-03     0.271556586E-04     0.103027677E+05
     0.130810680E-03     0.274281235E-04     0.102567783E+05
     0.131466371E-03     0.277033209E-04     0.102110088E+05
     0.132125349E-03     0.279812781E-04     0.101654594E+05
     0.132787630E-03     0.282620229E-04     0.101201301E+05
     0.133453231E-03     0.285455832E-04     0.100750213E+05
     0.134122168E-03     0.288319872E-04     0.100301327E+05
     0.134794459E-03     0.291212633E-04     0.998546462E+04
     0.135470119E-03     0.294134405E-04     0.994101693E+04
     0.136149165E-03     0.297085477E-04     0.989678963E+04
     0.136831616E-03     0.300066143E-04     0.985278268E+04
     0.137517487E-03     0.303076700E-04     0.980899599E+04
     0.138206796E-03     0.306117447E-04     0.976542946E+04
     0.138899561E-03     0.309188687E-04     0.972208297E+04
     0.139595798E-03     0.312290726E-04     0.967895634E+04
     0.140295525E-03     0.315423872E-04     0.963604941E+04
     0.140998759E-03     0.318588436E-04     0.959336197E+04
     0.141705518E-03     0.321784735E-04     0.955089377E+04
     0.142415820E-03     0.325013085E-04     0.950864459E+04
     0.143129682E-03     0.328273808E-04     0.946661413E+04
     0.143847123E-03     0.331567229E-04     0.942480210E+04
     0.144568160E-03     0.334893674E-04     0.938320818E+04
     0.145292810E-03     0.338253476E-04     0.934183204E+04
     0.146021094E-03     0.341646968E-04     0.930067331E+04
     0.146753027E-03     0.345074487E-04     0.925973162E+04
     0.147488630E-03     0.348536376E-04     0.921900657E+04
     0.148227920E-03     0.352032977E-04     0.917849775E+04
     0.148970915E-03     0.355564640E-04     0.913820471E+04
     0.149717635E-03     0.359131715E-04     0.909812702E+04
     0.150468098E-03     0.362734557E-04     0.905826420E+04
     0.151222323E-03     0.366373525E-04     0.901861576E+04
     0.151980328E-03     0.370048980E-04     0.897918121E+04
     0.152742132E-03     0.373761288E-04     0.893996003E+04
     0.153507755E-03     0.377510819E-04     0.890095169E+04
     0.154277216E-03     0.381297945E-04     0.886215564E+04
     0.155050534E-03     0.385123043E-04     0.882357133E+04
     0.155827728E-03     0.388986494E-04     0.878519818E+04
     0.156608818E-03     0.392888682E-04     0.874703560E+04
     0.157393823E-03     0.396829994E-04     0.870908299E+04
     0.158182762E-03     0.400810824E-04     0.867133975E+04
     0.158975657E-03     0.404831566E-04     0.863380524E+04
     0.159772526E-03     0.408892621E-04     0.859647884E+04
     0.160573389E-03     0.412994392E-04     0.855935989E+04
     0.161378266E-03     0.417137288E-04     0.852244774E+04
     0.162187178E-03     0.421321721E-04     0.848574171E+04
     0.163000145E-03     0.425548106E-04     0.844924113E+04
     0.163817186E-03     0.429816864E-04     0.841294532E+04
     0.164638323E-03     0.434128419E-04     0.837685356E+04
     0.165463576E-03     0.438483201E-04     0.834096516E+04
     0.166292966E-03     0.442881642E-04     0.830527939E+04
     0.167126513E-03     0.447324179E-04     0.826979554E+04
     0.167964238E-03     0.451811255E-04     0.823451287E+04
     0.168806162E-03     0.456343316E-04     0.819943063E+04
     0.169652307E-03     0.460920812E-04     0.816454809E+04
     0.170502693E-03     0.465544198E-04     0.812986448E+04
     0.171357341E-03     0.470213934E-04     0.809537904E+04
     0.172216273E-03     0.474930484E-04     0.806109101E+04
     0.173079511E-03     0.479694317E-04     0.802699960E+04
     0.173947075E-03     0.484505908E-04     0.799310403E+04
     0.174818989E-03     0.489365734E-04     0.795940352E+04
     0.175695273E-03     0.494274278E-04     0.792589727E+04
     0.176575949E-03     0.499232028E-04     0.789258448E+04
     0.177461039E-03     0.504239478E-04     0.785946435E+04
     0.178350567E-03     0.509297125E-04     0.782653607E+04
     0.179244553E-03     0.514405472E-04     0.779379883E+04
     0.180143020E-03     0.519565026E-04     0.776125180E+04
     0.181045990E-03     0.524776302E-04     0.772889416E+04
     0.181953487E-03     0.530039815E-04     0.769672509E+04
     0.182865533E-03     0.535356091E-04     0.766474376E+04
     0.183782150E-03     0.540725657E-04     0.763294933E+04
     0.184703362E-03     0.546149047E-04     0.760134096E+04
     0.185629191E-03     0.551626800E-04     0.756991782E+04
     0.186559662E-03     0.557159461E-04     0.753867906E+04
     0.187494796E-03     0.562747579E-04     0.750762384E+04
     0.188434617E-03     0.568391709E-04     0.747675130E+04
     0.189379150E-03     0.574092414E-04     0.744606060E+04
     0.190328417E-03     0.579850259E-04     0.741555088E+04
     0.191282442E-03     0.585665817E-04     0.738522128E+04
     0.192241249E-03     0.591539665E-04     0.735507095E+04
     0.193204862E-03     0.597472388E-04     0.732509904E+04
     0.194173306E-03     0.603464575E-04     0.729530467E+04
     0.195146603E-03     0.609516821E-04     0.726568698E+04
     0.196124780E-03     0.615629727E-04     0.723624513E+04
     0.197107859E-03     0.621803902E-04     0.720697823E+04
     0.198095867E-03     0.628039959E-04     0.717788542E+04
     0.199088826E-03     0.634338518E-04     0.714896584E+04
     0.200086763E-03     0.640700203E-04     0.712021862E+04
     0.201089702E-03     0.647125648E-04     0.709164290E+04
     0.202097669E-03     0.653615491E-04     0.706323780E+04
     0.203110687E-03     0.660170377E-04     0.703500246E+04
     0.204128784E-03     0.666790956E-04     0.700693601E+04
     0.205151984E-03     0.673477887E-04     0.697903759E+04
     0.206180312E-03     0.680231835E-04     0.695130631E+04
     0.207213795E-03     0.687053469E-04     0.692374133E+04
     0.208252459E-03     0.693943468E-04     0.689634176E+04
     0.209296329E-03     0.700902516E-04     0.686910675E+04
     0.210345431E-03     0.707931305E-04     0.684203542E+04
     0.211399792E-03     0.715030533E-04     0.681512691E+04
     0.212459438E-03     0.722200905E-04     0.678838036E+04
     0.213524395E-03     0.729443133E-04     0.676179490E+04
     0.214594691E-03     0.736757936E-04     0.673536967E+04
     0.215670351E-03     0.744146042E-04     0.670910381E+04
     0.216751403E-03     0.751608184E-04     0.668299645E+04
     0.217837874E-03     0.759145103E-04     0.665704675E+04
     0.218929791E-03     0.766757548E-04     0.663125383E+04
     0.220027181E-03     0.774446275E-04     0.660561684E+04
     0.221130072E-03     0.782212048E-04     0.658013493E+04
     0.222238491E-03     0.790055637E-04     0.655480724E+04
     0.223352466E-03     0.797977822E-04     0.652963292E+04
     0.224472025E-03     0.805979389E-04     0.650461113E+04
     0.225597196E-03     0.814061134E-04     0.647974101E+04
     0.226728006E-03     0.822223858E-04     0.645502171E+04
     0.227864485E-03     0.830468373E-04     0.643045240E+04
     0.229006661E-03     0.838795496E-04     0.640603222E+04
     0.230154561E-03     0.847206056E-04     0.638176035E+04
     0.231308216E-03     0.855700886E-04     0.635763593E+04
     0.232467653E-03     0.864280830E-04     0.633365814E+04
     0.233632902E-03     0.872946741E-04     0.630982614E+04
     0.234803992E-03     0.881699479E-04     0.628613910E+04
     0.235980952E-03     0.890539912E-04     0.626259619E+04
     0.237163811E-03     0.899468919E-04     0.623919659E+04
     0.238352600E-03     0.908487385E-04     0.621593946E+04
     0.239547347E-03     0.917596207E-04     0.619282399E+04
     0.240748083E-03     0.926796288E-04     0.616984936E+04
     0.241954838E-03     0.936088542E-04     0.614701475E+04
     0.243167642E-03     0.945473891E-04     0.612431935E+04
     0.244386525E-03     0.954953267E-04     0.610176234E+04
     0.245611517E-03     0.964527610E-04     0.607934293E+04
     0.246842650E-03     0.974197872E-04     0.605706029E+04
     0.248079954E-03     0.983965012E-04     0.603491364E+04
     0.249323460E-03     0.993829998E-04     0.601290217E+04
     0.250573199E-03     0.100379381E-03     0.599102508E+04
     0.251829202E-03     0.101385744E-03     0.596928159E+04
     0.253091501E-03     0.102402188E-03     0.594767089E+04
     0.254360128E-03     0.103428815E-03     0.592619220E+04
     0.255635113E-03     0.104465726E-03     0.590484474E+04
     0.256916490E-03     0.105513024E-03     0.588362773E+04
     0.258204289E-03     0.106570812E-03     0.586254037E+04
     0.259498543E-03     0.107639197E-03     0.584158192E+04
     0.260799285E-03     0.108718284E-03     0.582075157E+04
     0.262106547E-03     0.109808180E-03     0.580004858E+04
     0.263420361E-03     0.110908993E-03     0.577947217E+04
     0.264740762E-03     0.112020832E-03     0.575902158E+04
     0.266067780E-03     0.113143809E-03     0.573869605E+04
     0.267401450E-03     0.114278033E-03     0.571849482E+04
     0.268741806E-03     0.115423618E-03     0.569841715E+04
     0.270088880E-03     0.116580677E-03     0.567846227E+04
     0.271442706E-03     0.117749326E-03     0.565862946E+04
     0.272803318E-03     0.118929679E-03     0.563891795E+04
     0.274170750E-03     0.120121855E-03     0.561932702E+04
     0.275545037E-03     0.121325971E-03     0.559985592E+04
     0.276926212E-03     0.122542147E-03     0.558050393E+04
     0.278314311E-03     0.123770503E-03     0.556127031E+04
     0.279709367E-03     0.125011162E-03     0.554215433E+04
     0.281111416E-03     0.126264246E-03     0.552315529E+04
     0.282520493E-03     0.127529879E-03     0.550427245E+04
     0.283936633E-03     0.128808188E-03     0.548550510E+04
     0.285359871E-03     0.130099299E-03     0.546685253E+04
     0.286790243E-03     0.131403340E-03     0.544831403E+04
     0.288227785E-03     0.132720440E-03     0.542988889E+04
     0.289672533E-03     0.134050729E-03     0.541157642E+04
     0.291124523E-03     0.135394341E-03     0.539337591E+04
     0.292583790E-03     0.136751408E-03     0.537528667E+04
     0.294050373E-03     0.138122064E-03     0.535730800E+04
     0.295524306E-03     0.139506446E-03     0.533943923E+04
     0.297005628E-03     0.140904691E-03     0.532167967E+04
     0.298494375E-03     0.142316937E-03     0.530402862E+04
     0.299990584E-03     0.143743324E-03     0.528648543E+04
     0.301494293E-03     0.145183994E-03     0.526904941E+04
     0.303005540E-03     0.146639090E-03     0.525171989E+04
     0.304524361E-03     0.148108756E-03     0.523449621E+04
     0.306050796E-03     0.149593137E-03     0.521737771E+04
     0.307584882E-03     0.151092381E-03     0.520036372E+04
     0.309126658E-03     0.152606636E-03     0.518345358E+04
     0.310676162E-03     0.154136053E-03     0.516664666E+04
     0.312233432E-03     0.155680782E-03     0.514994228E+04
     0.313798509E-03     0.157240978E-03     0.513333982E+04
     0.315371431E-03     0.158816794E-03     0.511683863E+04
     0.316952236E-03     0.160408387E-03     0.510043806E+04
     0.318540966E-03     0.162015915E-03     0.508413749E+04
     0.320137659E-03     0.163639537E-03     0.506793628E+04
     0.321742356E-03     0.165279414E-03     0.505183381E+04
     0.323355096E-03     0.166935707E-03     0.503582944E+04
     0.324975920E-03     0.168608583E-03     0.501992257E+04
     0.326604869E-03     0.170298205E-03     0.500411257E+04
     0.328241983E-03     0.172004742E-03     0.498839882E+04
     0.329887303E-03     0.173728362E-03     0.497278072E+04
     0.331540870E-03     0.175469237E-03     0.495725765E+04
     0.333202725E-03     0.177227539E-03     0.494182903E+04
     0.334872911E-03     0.179003442E-03     0.492649423E+04
     0.336551468E-03     0.180797121E-03     0.491125268E+04
     0.338238439E-03     0.182608756E-03     0.489610377E+04
     0.339933867E-03     0.184438524E-03     0.488104691E+04
     0.341637792E-03     0.186286608E-03     0.486608152E+04
     0.343350259E-03     0.188153190E-03     0.485120701E+04
     0.345071309E-03     0.190038455E-03     0.483642281E+04
     0.346800986E-03     0.191942590E-03     0.482172833E+04
     0.348539333E-03     0.193865784E-03     0.480712301E+04
     0.350286394E-03     0.195808226E-03     0.479260628E+04
     0.352042212E-03     0.197770110E-03     0.477817756E+04
     0.353806831E-03     0.199751630E-03     0.476383629E+04
     0.355580295E-03     0.201752981E-03     0.474958193E+04
     0.357362649E-03     0.203774362E-03     0.473541390E+04
     0.359153936E-03     0.205815973E-03     0.472133166E+04
     0.360954203E-03     0.207878017E-03     0.470733465E+04
     0.362763493E-03     0.209960696E-03     0.469342233E+04
     0.364581853E-03     0.212064219E-03     0.467959417E+04
     0.366409327E-03     0.214188791E-03     0.466584960E+04
     0.368245962E-03     0.216334626E-03     0.465218811E+04
     0.370091802E-03     0.218501933E-03     0.463860915E+04
     0.371946895E-03     0.220690928E-03     0.462511220E+04
     0.373811287E-03     0.222901829E-03     0.461169673E+04
     0.375685023E-03     0.225134852E-03     0.459836222E+04
     0.377568152E-03     0.227390220E-03     0.458510814E+04
     0.379460721E-03     0.229668156E-03     0.457193398E+04
     0.381362775E-03     0.231968884E-03     0.455883922E+04
     0.383274364E-03     0.234292634E-03     0.454582336E+04
     0.385195535E-03     0.236639634E-03     0.453288588E+04
     0.387126336E-03     0.239010117E-03     0.452002628E+04
     0.389066815E-03     0.241404318E-03     0.450724405E+04
     0.391017020E-03     0.243822472E-03     0.449453871E+04
     0.392977001E-03     0.246264821E-03     0.448190975E+04
     0.394946806E-03     0.248731604E-03     0.446935669E+04
     0.396926486E-03     0.251223067E-03     0.445687903E+04
     0.398916088E-03     0.253739456E-03     0.444447628E+04
     0.400915663E-03     0.256281019E-03     0.443214797E+04
     0.402925261E-03     0.258848007E-03     0.441989361E+04
     0.404944933E-03     0.261440676E-03     0.440771273E+04
     0.406974727E-03     0.264059281E-03     0.439560485E+04
     0.409014697E-03     0.266704082E-03     0.438356950E+04
     0.411064891E-03     0.269375339E-03     0.437160622E+04
     0.413125363E-03     0.272073317E-03     0.435971453E+04
     0.415196162E-03     0.274798283E-03     0.434789397E+04
     0.417277342E-03     0.277550506E-03     0.433614410E+04
     0.419368953E-03     0.280330258E-03     0.432446444E+04
     0.421471049E-03     0.283137814E-03     0.431285454E+04
     0.423583681E-03     0.285973453E-03     0.430131397E+04
     0.425706903E-03     0.288837453E-03     0.428984226E+04
     0.427840768E-03     0.291730098E-03     0.427843897E+04
     0.429985329E-03     0.294651675E-03     0.426710366E+04
     0.432140639E-03     0.297602471E-03     0.425583589E+04
     0.434306753E-03     0.300582779E-03     0.424463523E+04
     0.436483725E-03     0.303592893E-03     0.423350124E+04
     0.438671609E-03     0.306633111E-03     0.422243349E+04
     0.440870459E-03     0.309703732E-03     0.421143155E+04
     0.443080331E-03     0.312805062E-03     0.420049499E+04
     0.445301281E-03     0.315937405E-03     0.418962340E+04
     0.447533363E-03     0.319101071E-03     0.417881635E+04
     0.449776633E-03     0.322296374E-03     0.416807343E+04
     0.452031148E-03     0.325523629E-03     0.415739423E+04
     0.454296963E-03     0.328783154E-03     0.414677832E+04
     0.456574136E-03     0.332075272E-03     0.413622530E+04
     0.458862724E-03     0.335400307E-03     0.412573476E+04
     0.461162783E-03     0.338758589E-03     0.411530631E+04
     0.463474371E-03     0.342150449E-03     0.410493954E+04
     0.465797546E-03     0.345576222E-03     0.409463404E+04
     0.468132366E-03     0.349036246E-03     0.408438943E+04
     0.470478889E-03     0.352530864E-03     0.407420531E+04
     0.472837174E-03     0.356060419E-03     0.406408129E+04
     0.475207280E-03     0.359625262E-03     0.405401698E+04
     0.477589267E-03     0.363225743E-03     0.404401200E+04
     0.479983193E-03     0.366862218E-03     0.403406596E+04
     0.482389119E-03     0.370535047E-03     0.402417847E+04
     0.484807104E-03     0.374244592E-03     0.401434918E+04
     0.487237210E-03     0.377991218E-03     0.400457768E+04
     0.489679497E-03     0.381775297E-03     0.399486362E+04
     0.492134025E-03     0.385597201E-03     0.398520663E+04
     0.494600857E-03     0.389457308E-03     0.397560632E+04
     0.497080055E-03     0.393355999E-03     0.396606235E+04
     0.499571679E-03     0.397293659E-03     0.395657433E+04
     0.502075792E-03     0.401270675E-03     0.394714192E+04
     0.504592458E-03     0.405287442E-03     0.393776476E+04
     0.507121738E-03     0.409344354E-03     0.392844247E+04
     0.509663696E-03     0.413441812E-03     0.391917473E+04
     0.512218396E-03     0.417580221E-03     0.390996116E+04
     0.514785901E-03     0.421759989E-03     0.390080142E+04
     0.517366276E-03     0.425981529E-03     0.389169516E+04
     0.519959586E-03     0.430245256E-03     0.388264204E+04
     0.522565894E-03     0.434551591E-03     0.387364172E+04
     0.525185266E-03     0.438900960E-03     0.386469385E+04
     0.527817769E-03     0.443293790E-03     0.385579809E+04
     0.530463466E-03     0.447730516E-03     0.384695412E+04
     0.533122425E-03     0.452211574E-03     0.383816159E+04
     0.535794713E-03     0.456737408E-03     0.382942017E+04
     0.538480395E-03     0.461308462E-03     0.382072954E+04
     0.541179539E-03     0.465925189E-03     0.381208937E+04
     0.543892213E-03     0.470588042E-03     0.380349933E+04
     0.546618484E-03     0.475297482E-03     0.379495910E+04
     0.549358420E-03     0.480053973E-03     0.378646835E+04
     0.552112091E-03     0.484857983E-03     0.377802678E+04
     0.554879564E-03     0.489709987E-03     0.376963406E+04
     0.557660910E-03     0.494610463E-03     0.376128987E+04
     0.560456197E-03     0.499559893E-03     0.375299391E+04
     0.563265495E-03     0.504558766E-03     0.374474587E+04
     0.566088875E-03     0.509607574E-03     0.373654543E+04
     0.568926407E-03     0.514706814E-03     0.372839229E+04
     0.571778163E-03     0.519856990E-03     0.372028615E+04
     0.574644213E-03     0.525058607E-03     0.371222671E+04
     0.577524629E-03     0.530312180E-03     0.370421365E+04
     0.580419483E-03     0.535618225E-03     0.369624669E+04
     0.583328848E-03     0.540977265E-03     0.368832553E+04
     0.586252796E-03     0.546389829E-03     0.368044987E+04
     0.589191400E-03     0.551856448E-03     0.367261943E+04
     0.592144734E-03     0.557377662E-03     0.366483390E+04
     0.595112872E-03     0.562954014E-03     0.365709301E+04
     0.598095888E-03     0.568586054E-03     0.364939646E+04
     0.601093856E-03     0.574274336E-03     0.364174398E+04
     0.604106851E-03     0.580019419E-03     0.363413527E+04
     0.607134950E-03     0.585821871E-03     0.362657006E+04
     0.610178226E-03     0.591682261E-03     0.361904807E+04
     0.613236757E-03     0.597601168E-03     0.361156901E+04
     0.616310619E-03     0.603579173E-03     0.360413263E+04
     0.619399889E-03     0.609616864E-03     0.359673863E+04
     0.622504644E-03     0.615714837E-03     0.358938675E+04
     0.625624962E-03     0.621873692E-03     0.358207672E+04
     0.628760920E-03     0.628094033E-03     0.357480828E+04
     0.631912597E-03     0.634376474E-03     0.356758115E+04
     0.635080072E-03     0.640721633E-03     0.356039506E+04
     0.638263424E-03     0.647130133E-03     0.355324977E+04
     0.641462733E-03     0.653602606E-03     0.354614500E+04
     0.644678078E-03     0.660139688E-03     0.353908049E+04
     0.647909541E-03     0.666742022E-03     0.353205600E+04
     0.651157201E-03     0.673410257E-03     0.352507125E+04
     0.654421140E-03     0.680145050E-03     0.351812601E+04
     0.657701439E-03     0.686947062E-03     0.351122000E+04
     0.660998182E-03     0.693816963E-03     0.350435299E+04
     0.664311449E-03     0.700755428E-03     0.349752473E+04
     0.667641324E-03     0.707763138E-03     0.349073496E+04
     0.670987890E-03     0.714840784E-03     0.348398345E+04
     0.674351231E-03     0.721989061E-03     0.347726993E+04
